arxiv_id,success,runtime_s,mem_before_rss,mem_after_rss,mem_max_rss,mem_avg_rss,size_before_bytes,size_after_bytes,disk_max_bytes,final_output_size_bytes,references_count
2307.11968,True,11.55,44281856,43343872,44355584,44181504,2963896,345166,323597927,321250927,7
2307.11969,True,11.94,43339776,43958272,43958272,43536657,1075202,204977,321602113,321466112,28
2307.11970,True,18.56,43950080,43294720,44597248,44335104,5375,5375,321467721,321471584,9
2307.11971,True,15.32,43290624,43950080,43950080,43560744,1313481,1124648,322598670,322598670,4
2307.11972,True,19.43,43941888,44167168,44167168,44035027,625143,524730,323125388,323132769,22
2307.11973,True,17.28,44163072,44748800,44748800,44395178,5272780,939071,325771530,324082913,25
2307.11974,True,13.53,44748800,44945408,44945408,44854272,3134,3134,324085548,324086144,2
2307.11975,True,11.0,44941312,44023808,44949504,44720443,1319846,182131,325047106,324283498,9
2307.11976,True,67.22,44015616,44277760,44277760,44036198,47924644,208865,371528942,324496073,4
2307.11977,True,10.27,44277760,44511232,44511232,44316330,766846,57752,325009826,324560951,16
2307.11978,True,11.1,44507136,44507136,44511232,44508711,990693,125652,325284552,324703525,42
2307.11979,True,19.72,44503040,42983424,44572672,44443558,13368839,903210,337164533,325614044,15
2307.11980,True,12.06,42979328,43319296,43319296,43124326,2817142,93426,328021815,325715314,16
2307.11981,True,16.42,43315200,44761088,44716032,43987558,644019,408197,326148473,326148473,68
2307.11982,True,9.8,44756992,45051904,45051904,44837546,96730,98023,326248198,326251946,13
2307.11983,True,11.2,45047808,45137920,45137920,45081206,33264,33578,326286935,326291179,15
2307.11984,True,13.33,45133824,45383680,45383680,45187072,3672024,167867,329445703,326488811,54
2307.11985,True,19.9,45375488,45371392,45379584,45372994,9053946,75193,334951434,326565407,0
2307.11986,True,98.08,45371392,44392448,45379584,44892373,87322276,965764,408087858,327541886,21
2307.11987,True,16.05,44384256,44400640,44400640,44394603,6356477,133971,329247233,327682283,16
2307.11988,True,10.98,44396544,44417024,44417024,44401270,574720,203286,328041464,327893878,18
2307.11989,True,22.03,44412928,44417024,44417024,44416866,12134396,132156,339873223,328037737,26
2307.11990,True,27.93,44412928,44429312,44429312,44419134,1108429,1109992,329149835,329149835,3
2307.11991,True,17.22,44425216,44474368,44474368,44433408,3995244,421128,331099014,329579958,12
2307.11992,True,22.55,44470272,44494848,44494848,44484380,250324,253066,329835436,329835436,2
2307.11993,True,18.96,44486656,44494848,44494848,44490938,3770422,3382470,333219215,333222135,8
2307.11994,True,16.35,44490752,44728320,44728320,44605224,524730,67431,333655031,333301624,28
2307.11995,True,10.55,44724224,43479040,44732416,44442230,2627192,73377,335720195,333376581,0
2307.11996,True,10.67,43470848,44056576,44056576,43663360,1791781,396565,334738251,333786007,34
2307.11997,True,22.39,44056576,44208128,44208128,44165592,15226941,67169,348911461,333859122,12
2307.11998,True,36.18,44204032,44359680,44343296,44296874,21320150,1430336,340086929,335303452,35
2307.11999,True,16.86,44355584,44552192,44552192,44432179,386324,214660,335522538,335522538,6
2307.12000,True,10.18,44552192,44634112,44634112,44575402,47705,47705,335572057,335572059,0
2307.12001,True,14.28,44630016,44630016,44634112,44632320,39840,39840,335613693,335614226,2
2307.12002,True,25.61,44625920,44830720,45015040,44553886,837991,242423,335858247,335871232,43
2307.12003,True,18.68,44826624,43679744,45015040,44943262,2087,2087,335873413,335873415,0
2307.12004,True,12.03,43773952,44007424,44007424,43880740,662148,124290,336382394,336007886,15
2307.12005,True,14.02,43999232,43741184,44601344,44174592,8472,8472,336010295,336016454,12
2307.12006,True,11.71,43741184,44003328,44003328,43803209,2236806,132690,338047865,336154700,8
2307.12007,True,20.37,43999232,44388352,44392448,44224512,156558,156558,336312689,336312691,0
2307.12008,True,14.08,44380160,44654592,44654592,44493568,10420,10420,336314565,336323206,19
2307.12009,True,16.01,44650496,45129728,45129728,44241806,2495990,155780,337466744,336484496,10
2307.12010,True,10.75,45121536,45215744,45215744,45144851,501529,253128,337027862,336742589,9
2307.12011,True,10.73,45211648,45330432,45330432,45260484,1460097,1363241,338108696,338108696,2
2307.12012,True,15.44,45322240,43433984,45326336,44422257,428343,432277,338590423,338542609,0
2307.12013,True,10.82,43433984,44294144,44294144,43613866,1237230,309221,339511682,338854653,0
2307.12014,True,12.97,44290048,44445696,44445696,44352307,4661070,338299,342813407,339200387,17
2307.12015,True,11.17,44441600,44597248,44597248,44493902,1838870,141084,340507597,339344482,1
2307.12016,True,14.26,44593152,44621824,44621824,44606162,40939,40939,339387556,339387556,2
2307.12017,True,13.94,44617728,44687360,44687360,44638720,283395,283395,339712835,339676878,19
2307.12018,True,27.71,44683264,44736512,44736512,44702554,19760935,306786,354130189,340010966,48
2307.12019,True,10.82,44728320,44732416,44732416,44732100,503646,306703,340322719,340322719,9
2307.12020,True,10.27,44728320,44793856,44793856,44750165,1826901,1074707,341409374,341409374,23
2307.12021,True,11.47,44785664,44830720,44830720,44797006,2984019,30502,345030674,341450108,29
2307.12022,True,15.6,44826624,43470848,44871680,44609536,922731,713472,342169196,342169196,10
2307.12023,True,23.19,43462656,44195840,44195840,43737391,17989251,1240970,357029578,343435346,49
2307.12024,True,9.75,44191744,44228608,44228608,44202914,27908,28284,343464425,343465301,3
2307.12025,True,14.89,44224512,44867584,44867584,44395339,440995,450550,343923063,343923063,18
2307.12026,True,15.47,44863488,43356160,44982272,44706929,317336,159901,344111271,344111271,59
2307.12027,True,24.56,43372544,44331008,44318720,43869070,15410829,292102,351853079,344425767,58
2307.12028,True,14.85,44322816,44785664,44785664,44512195,247257,249021,344676718,344680419,12
2307.12029,True,11.0,44785664,44929024,44929024,44822843,1128861,411026,345916486,345100864,20
2307.12030,True,20.05,44924928,45318144,45318144,45057602,6904,6904,345107864,345107864,11
2307.12031,True,15.72,45309952,45330432,45330432,45320647,4150540,131735,347064219,345243456,8
2307.12032,True,24.96,45326336,45334528,45334528,45330578,17012209,843000,353829316,346092030,7
2307.12033,True,11.96,45330432,45338624,45338624,45334843,1823695,373498,347601296,346485451,49
2307.12034,True,12.26,45334528,45387776,45387776,45350034,1254223,88053,347570320,346576090,2
2307.12035,True,10.99,45379584,43589632,45387776,45105467,717747,116268,347109622,346698876,14
2307.12036,True,9.9,43581440,43970560,43970560,43691287,448090,370746,347071310,347071620,1
2307.12037,True,25.46,43966464,44756992,44756992,44441161,2963,2963,347073428,347074676,4
2307.12038,True,11.45,44748800,43630592,44781568,44756992,267939,63312,347287885,347139702,0
2307.12039,True,13.31,43626496,44380160,44380160,43978478,979,979,347140773,347140775,0
2307.12040,True,11.64,44376064,44478464,44449792,43772376,2942564,1128981,348695907,348314489,48
2307.12041,True,16.11,44474368,44732416,44732416,44513280,8990110,1856453,355675204,350172750,0
2307.12042,True,15.24,44728320,44879872,44879872,44810721,1256232,44301,351256747,350218672,1
2307.12043,True,10.52,44875776,44879872,44879872,44879530,12489,12712,350233067,350233067,3
2307.12044,True,25.6,44875776,45158400,45158400,44950966,28200450,220463,369885335,350463381,25
2307.12045,True,10.59,45154304,44322816,45158400,44498261,871690,142415,351193544,350618207,26
2307.12046,True,16.82,44318720,44732416,44732416,44543353,237333,168688,350788542,350788542,2
2307.12047,True,10.89,44724224,43528192,45142016,44574562,1117888,104516,351786514,350898934,11
2307.12048,True,16.09,43524096,44097536,44089344,43778958,114825,116788,351017542,351022178,15
2307.12049,True,29.63,44089344,44789760,44789760,44164313,26436184,227177,375524068,351265907,43
2307.12050,True,13.53,44781568,44720128,44785664,44563387,3917,3917,351267523,351269922,7
2307.12051,True,10.15,44716032,44687360,44732416,44719010,967487,549021,352011394,351822155,4
2307.12052,True,11.07,44683264,44793856,44793856,44711620,208576,104796,351941933,351929808,1
2307.12053,True,10.24,44789760,44847104,44843008,44819456,133888,134313,352067261,352067261,6
2307.12054,True,10.11,44838912,44961792,44957696,44893184,155214,156086,352226199,352226199,4
2307.12055,True,14.27,44957696,43745280,44965888,44418048,1361019,462936,353075628,352694588,11
2307.12056,True,13.39,43741184,44355584,44355584,43931511,5284174,985132,357212478,353682805,3
2307.12057,True,17.03,44351488,45092864,45092864,44643813,3045381,362624,355173889,354066422,19
2307.12058,True,17.31,45084672,45162496,45162496,45114853,10046612,172278,363704970,354252695,33
2307.12059,True,10.72,45154304,45174784,45174784,45162154,1221715,90721,355104517,354350227,14
2307.12060,True,10.13,45174784,45305856,45305856,45203083,1238630,1089044,355440913,355441256,1
2307.12061,True,10.98,45297664,45395968,45395968,45320192,339245,90936,355669061,355541069,28
2307.12062,True,35.79,45387776,45416448,45416448,45395022,27091783,1028896,364124529,356591708,53
2307.12063,True,11.94,45412352,45428736,45428736,45421804,3163885,389249,359815318,356991007,22
2307.12064,True,28.44,45420544,43704320,45424640,44632394,7165588,370481,360044544,357386507,60
2307.12065,True,44.36,43700224,43769856,43753472,43731626,36985052,125934,398458132,357524604,32
2307.12066,True,16.39,43765760,44339200,44339200,44018801,61999,62613,357588354,357588354,0
2307.12067,True,63.78,44335104,44417024,44396544,44345619,50606235,2202828,408001372,359808001,41
2307.12068,True,14.04,44408832,44826624,44826624,44594790,8530,8530,359810328,359816630,17
2307.12069,True,23.07,43810816,44580864,44580864,44183893,8311328,730604,364629214,360548561,0
2307.12070,True,61.18,44576768,44937216,45101056,44751950,55177237,272302,415922339,360831305,24
2307.12071,True,10.69,44929024,43778048,45019136,44954282,751906,33146,361497433,360868456,7
2307.12072,True,18.25,43778048,44765184,44765184,44367052,2471,2471,360871021,360871021,2
2307.12073,True,17.06,44756992,44015616,44855296,44655729,1313384,629761,361817279,361504605,4
2307.12074,True,13.27,44011520,44662784,44662784,44220123,5733614,1022299,366245492,362535435,18
2307.12075,True,11.21,44658688,44998656,44998656,44764160,947941,323024,363166569,362864499,11
2307.12076,True,10.72,44994560,45142016,45142016,45047808,303002,68895,363097060,362941492,20
2307.12077,True,10.57,45133824,45289472,45264896,45178880,90652,90649,363039667,363039667,20
2307.12078,True,10.87,45285376,43593728,45301760,45285717,1491310,530686,363941745,363575806,10
2307.12079,True,15.46,43585536,44617728,44613632,44049152,2241095,937362,364521838,364525468,37
2307.12080,True,18.93,44613632,44285952,44679168,44306227,4810585,415589,367029813,364962187,47
2307.12081,True,13.93,44281856,43692032,45305856,44673706,590191,199234,365346811,365164740,4
2307.12082,True,26.18,43687936,44580864,44580864,44249998,4748919,534800,366598967,365703149,4
2307.12083,True,26.13,44576768,45182976,45182976,44869404,14741652,208419,370749211,365918823,13
2307.12084,True,41.29,45178880,45301760,45297664,45193681,33114119,434084,398265532,366385749,87
2307.12085,True,14.6,45293568,45862912,45862912,45459592,370160,373885,366760944,366764009,11
2307.12086,True,14.35,45858816,45871104,45871104,45866734,33433,34113,366799412,366800770,5
2307.12087,True,11.04,45867008,45875200,45875200,45874517,1397603,72327,368114685,366875108,3
2307.12088,True,15.57,45867008,45895680,45895680,45881464,1075823,184709,367412106,367080963,50
2307.12089,True,20.28,45891584,45932544,45932544,45902701,1605439,546767,367879493,367637370,22
2307.12090,True,21.58,45924352,45445120,45932544,45909036,10423349,855459,372945332,368496616,6
2307.12091,True,17.75,45441024,45457408,45457408,45451371,11649446,105314,370277054,368609043,17
2307.12092,True,17.99,45453312,45555712,45555712,45504835,6183444,692516,371832148,369372831,33
2307.12093,True,18.07,45547520,45457408,46010368,45683334,5260450,207653,371938447,369595407,32
2307.12094,True,18.21,45449216,44912640,45453312,44942389,260627,201279,369798107,369799226,4
2307.12095,True,15.07,44908544,45535232,45535232,45177600,357130,359745,370159742,370164704,16
2307.12096,True,34.23,45531136,43880448,45596672,45554801,11897726,93310,377090847,370264856,19
2307.12097,True,18.51,43884544,45543424,45543424,44413359,336105,342053,370608322,370608324,0
2307.12098,True,12.75,45535232,45768704,45768704,45590820,513981,275847,370887979,370887979,8
2307.12099,True,14.51,45760512,45862912,45862912,45804748,1662456,104981,371700154,370996055,4
2307.12100,True,18.11,45862912,44318720,46129152,45794573,6225789,223599,374763182,371226880,12
2307.12101,True,34.65,44314624,45260800,45252608,44667448,28612089,287181,393241455,371534033,49
2307.12102,True,9.64,45256704,45301760,45301760,45266124,65424,65424,371601609,371605541,14
2307.12103,True,14.44,45297664,45494272,45494272,45360196,9611,9611,371608278,371615245,15
2307.12104,True,18.48,45490176,44912640,45572096,45040909,520191,501151,372117715,372117717,0
2307.12105,True,14.71,44904448,45182976,45166592,45030604,442578,225953,372345195,372358190,41
2307.12106,True,13.34,45178880,45305856,45289472,45215451,5037697,123601,376998859,372493837,33
2307.12107,True,10.26,45297664,45379584,45379584,45335272,77103,78542,372578697,372578697,20
2307.12108,True,11.15,45371392,44007424,45391872,45037909,1976813,132640,374437395,372713594,0
2307.12109,True,10.46,44003328,43712512,45080576,44260258,457509,102215,373089451,372843008,75
2307.12110,True,12.77,43708416,44482560,44482560,44113289,4414,4414,372844967,372847518,9
2307.12111,True,12.28,44478464,44736512,44736512,44540849,5312933,130125,375338995,372982378,6
2307.12112,True,9.6,44732416,44871680,44863488,44760268,76517,35639,373032681,373024263,17
2307.12113,True,10.6,44867584,44912640,44912640,44881733,54164,38629,373064663,373065129,1
2307.12114,True,20.68,44904448,43929600,44912640,44320209,4510294,1105742,374681448,374191813,34
2307.12115,True,10.99,43925504,44089344,44089344,43970218,3023888,614187,376467093,374810819,7
2307.12116,True,18.62,44085248,44310528,44310528,44112410,10757501,281978,384760909,375101384,19
2307.12117,True,16.8,44310528,44572672,44572672,44420156,3164994,139786,375863429,375243504,2
2307.12118,True,15.73,44564480,44490752,44568576,44055296,808289,204775,375616059,375515046,47
2307.12119,True,12.91,44486656,44589056,44589056,44511524,5889113,1354590,380178465,376873582,4
2307.12120,True,28.47,44584960,45289472,45289472,44820550,1402685,1379042,378254058,378261073,24
2307.12121,True,10.63,45281280,45391872,45391872,45307717,1214176,527214,378813313,378791434,4
2307.12122,True,19.79,45383680,45690880,45690880,45416038,15417618,1234121,392285084,380036324,26
2307.12123,True,13.46,45682688,46374912,46374912,45783625,9884953,122376,386996545,380162040,6
2307.12124,True,9.84,46366720,44470272,46370816,46177075,137313,138436,380301430,380301755,1
2307.12125,True,10.46,44466176,44855296,44855296,44627409,34437,35126,380337917,380340022,7
2307.12126,True,17.07,44851200,45109248,45109248,44967936,3857113,281465,382604349,380624246,2
2307.12127,True,19.96,45105152,44077056,45842432,45486080,1239016,446470,381116467,381089482,53
2307.12128,True,12.12,44077056,44711936,44711936,44293198,2256360,579658,382734035,381672644,4
2307.12129,True,13.33,44707840,45101056,45101056,44888649,1234,1234,381673974,381673974,0
2307.12130,True,41.74,45101056,44871680,45649920,45321340,56750307,26359104,427855997,408037214,7
2307.12131,True,10.59,44867584,45314048,45314048,44990464,458946,182149,408349428,408227433,18
2307.12132,True,17.59,45309952,44785664,45375488,45245781,11562160,126437,418773646,408367672,25
